,기준_년분기_코드,행정동_코드,월_평균_소득_금액,음식_지출_총금액,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수,당월_매출_금액,당월_매출_건수,총_직장_인구_수,총_상주인구_수,총_유동인구_수
4499,20203,11350621,4623227,788910000,34,43,7,3,5,2,9,100906207,6709,2169,28076,4279298
4500,20203,11380570,2535013,1711974000,210,225,5,11,4,8,15,7328918309,262583,2617,27641,9140535
4501,20203,11410565,3210231,1087541000,195,218,4,9,3,7,23,9081527243,331713,14173,17971,8779297
4502,20203,11410620,3459117,611819000,80,88,2,2,5,4,8,3330977472,128348,2477,24733,6033940
4503,20203,11410710,4005416,247690000,22,27,7,2,11,3,5,204297681,4919,1739,18893,3225697
4504,20203,11440555,5237419,1115017000,115,130,2,3,2,2,15,3051930623,107639,11780,24016,6417995
4505,20203,11440700,2912810,929738000,106,115,3,3,4,5,9,3199866564,108650,5201,14468,6723526
4506,20203,11470550,5987821,1013800000,52,64,0,0,5,3,12,1443471171,81506,31153,42852,4927734
4507,20203,11470590,2639083,684864000,80,84,2,2,5,4,4,2388110832,77893,1813,18960,3990375
4508,20203,11500510,4127504,1176886000,92,114,2,2,2,2,22,5085554211,243414,19659,41942,8558764
4509,20203,11500550,2385531,213364000,37,38,13,5,8,3,1,561937630,25917,1532,19245,3690372
4510,20203,11500590,2398795,1109798000,131,147,9,13,2,3,16,2938665145,94272,2983,35178,9260277
4511,20203,11530560,3213284,2311862000,246,281,6,18,4,12,35,10995797430,362527,14392,30050,6634096
4512,20203,11545610,3000453,1523121000,217,251,5,13,4,9,34,7487012544,253452,12850,41180,4915731
4513,20203,11560540,5590853,9501443000,772,853,3,28,3,28,81,53850317628,1413620,217817,34250,5484227
4514,20203,11560610,3508250,981445000,138,159,2,3,6,9,21,3636433611,132113,12821,17944,5458309
4515,20203,11560660,2717791,151583000,29,34,0,0,3,1,5,554348872,17520,1248,8930,2539114
4516,20203,11560670,2656511,383636000,33,35,3,1,9,3,2,732483153,21038,1404,9143,2520214
4517,20203,11560680,2954616,962903000,93,102,3,3,5,5,9,4712811182,123212,2634,18126,5318532
4518,20203,11560720,2907933,1281784000,136,139,2,3,4,6,3,4332785522,141685,6057,22984,7094578
4519,20203,11590550,2575897,776395000,59,65,5,3,5,3,6,2322285374,104282,1371,25619,5591210
4520,20203,11620585,3225725,3492348000,190,218,5,11,5,10,28,8598625461,300972,10344,15845,6189588
4521,20203,11620595,2768161,1715678000,161,179,5,8,5,9,18,8418766538,343020,6665,29014,10902409
4522,20203,11620735,2622408,1865479000,179,196,8,16,7,14,17,4386513469,268455,3077,24097,6565068
4523,20203,11650510,4769119,2055652000,171,195,2,4,3,5,24,10013464656,386107,47386,21364,7182283
4524,20203,11650560,5338302,1072217000,123,133,8,11,6,8,10,3880722931,157899,7332,30491,7448480
4525,20203,11650610,3864301,2512638000,150,172,4,6,4,7,22,7865143728,181017,16805,20781,5630019
4526,20203,11650651,4173236,2274882000,244,264,2,5,5,13,20,14469590058,488518,33395,45153,7967349
4527,20203,11680610,6017362,2766445000,211,247,2,4,1,3,36,12276596262,486085,92377,38520,6369744
4528,20203,11680650,5367397,3362822000,238,259,2,5,5,13,21,11505718480,433988,51209,36341,11705306
4529,20203,11680720,5444886,441732000,14,17,0,0,0,0,3,598561530,2411,36779,24381,3522048
4530,20203,11710570,3510674,1239980000,138,149,4,6,3,4,11,9173509125,272516,27438,40806,9694512
4531,20203,11710680,5452682,417700000,43,52,6,3,6,3,9,322033805,23620,21831,35888,3264582
4532,20203,11740570,2852157,1009111000,142,152,1,2,3,4,10,5013953924,208294,3940,36325,8742099
4533,20203,11740590,4470889,257463000,20,26,4,1,4,1,6,1495325072,66971,3192,18657,1471235
4534,20203,11740620,3165328,1141808000,130,146,6,9,8,11,16,5608430196,205514,2763,27361,8489446
4535,20203,11110515,3780222,753487000,85,86,4,3,1,1,1,1994561799,71648,10628,12817,3670575
4536,20203,11110640,3024996,2020361000,103,122,3,3,3,4,19,5453652781,205076,5235,7912,3677496
4537,20203,11110680,2112817,306960000,65,65,6,4,8,5,0,3134545783,93416,344,8561,5900600
4538,20203,11110690,3006052,47762000,10,12,0,0,0,0,2,98604599,4000,300,7127,899504
4539,20203,11140570,3033044,1642924000,195,212,2,5,6,12,17,8189540327,293127,17346,4062,1964982
4540,20203,11140580,2895026,825387000,70,72,0,0,1,1,2,3954727059,106546,10396,4645,2041092
4541,20203,11140665,3621349,369012000,46,50,8,4,2,1,4,1212729947,38496,1504,10843,3106582
4542,20203,11170555,2608804,944602000,133,143,3,4,2,3,10,4651760221,203472,4834,19763,8122336
4543,20203,11170590,3568910,319447000,62,67,5,3,3,2,5,3225549053,110702,2710,12234,3225311
4544,20203,11170685,4381088,3824723000,204,220,3,7,4,8,16,14213037313,343888,41934,20545,6302638
4545,20203,11200620,4442144,380372000,53,56,7,4,4,2,3,1674852466,43643,1331,14812,3580695
4546,20203,11200650,3870717,742386000,71,75,8,6,5,4,4,1366707909,51121,3550,16849,2967197
4547,20203,11215730,2604535,1257871000,143,168,6,10,3,5,25,5337364204,171024,2363,19728,5304791
4548,20203,11215810,5284540,954436000,78,86,2,2,5,4,8,3303629505,121932,16633,35891,6703507
4549,20203,11230600,3538405,879092000,95,108,6,6,1,1,13,4322786253,129351,6333,29395,7046185
4550,20203,11230710,3217279,1391004000,146,174,2,4,3,6,28,5054445297,206083,784,10023,5199272
4551,20203,11230720,2722774,742579000,79,88,1,1,3,3,9,2572121472,109038,1421,12359,5305258
4552,20203,11260550,2233073,129906000,39,41,2,1,0,0,2,1487190628,43281,1080,9571,2391250
4553,20203,11260610,2253552,968577000,185,194,4,7,4,7,9,7614099380,272341,1532,26937,8924895
4554,20203,11290600,2896471,1914674000,140,161,4,6,6,9,21,6929357747,382900,4686,6285,5700846
4555,20203,11290610,3162623,409473000,78,85,6,5,8,7,7,2736325486,82079,6952,15008,5969924
4556,20203,11290715,3294213,415379000,73,79,6,5,1,1,6,1483962635,47948,2594,27401,7438134
4557,20203,11305595,2303972,1430971000,165,181,4,7,3,5,16,6459681892,211070,2555,19255,8090753
4558,20203,11320513,2229423,338098000,79,81,3,2,3,2,2,2478405322,82898,775,14697,5216382
4559,20203,11320660,2440535,309186000,51,54,4,2,2,1,3,476644264,21689,1769,22086,5129749
4560,20203,11320710,2962092,595949000,43,46,0,0,0,0,3,3373721432,112391,3005,28734,4075077
4561,20203,11350560,2777397,1283701000,151,169,4,7,3,5,18,5464960622,188826,2778,23265,5790258
4562,20203,11350612,3625940,104856000,17,18,11,2,11,2,1,112146988,9564,1414,23330,2900082
4563,20203,11350720,3132098,120559000,12,14,0,0,0,0,2,434938052,31489,1064,16569,2483212
4564,20203,11410585,3331768,5527408000,439,492,3,16,4,18,53,16183158961,692881,5047,18598,9160955
4565,20203,11410700,3237719,825012000,115,126,4,5,3,4,11,3318698606,116303,1792,24921,6189139
4566,20203,11440590,4787212,1999485000,204,225,8,17,2,4,21,13553111166,292860,13701,19120,7083834
4567,20203,11500570,2423768,828620000,130,138,7,9,5,7,8,3795176281,119707,2710,21655,5151312
4568,20203,11560585,3031484,489729000,59,65,2,1,6,4,6,1170344653,66707,1619,18924,5509951
4569,20203,11560605,4019445,2644950000,268,301,5,14,3,9,33,14440944536,435296,81647,31722,10477448
4570,20203,11560690,3616070,384601000,42,47,0,0,0,0,5,975320574,32699,2693,16810,3381252
4571,20203,11590530,3875896,1351964000,144,163,4,6,3,4,19,5912005894,214161,6189,45129,9001767
4572,20203,11590605,4224946,1530437000,162,179,2,4,1,2,17,5861845167,210372,1446,32949,7715032
4573,20203,11590660,3524765,1102367000,100,114,4,4,2,2,14,4928688237,165940,11271,39773,6809779
4574,20203,11620575,2889475,1165832000,108,119,8,9,5,6,11,5506339503,190985,4257,29241,7413114
4575,20203,11620605,3063077,1246122000,155,169,7,11,2,4,14,6056671174,192246,4644,34362,8483773
4576,20203,11650530,4678950,5541972000,449,505,4,19,4,18,56,33010945313,903699,68236,30335,12064996
4577,20203,11650550,5583021,258414000,26,27,4,1,4,1,1,638734565,28233,24429,12084,870387
4578,20203,11650620,4681587,445860000,45,51,2,1,0,0,6,2460670653,95876,17809,22141,3979796
4579,20203,11680600,7421305,1040045000,60,64,3,2,3,2,4,2974030608,90118,20053,25282,4835939
4580,20203,11710520,3891704,411847000,60,70,0,0,0,0,10,2360443602,79110,23596,24414,7338032
4581,20203,11710531,2789100,369656000,52,59,2,1,0,0,7,1964592921,76941,3835,13193,3305319
4582,20203,11710580,3129216,2771977000,143,159,8,12,4,6,16,9678717053,304051,8660,25549,6190413
4583,20203,11710647,4202887,947099000,43,64,13,8,5,3,21,272407921,14383,1268,28329,3149022
4584,20203,11740610,2749741,2410501000,287,320,5,15,6,18,33,11770986528,394095,3817,34709,11717391
4585,20203,11740640,3438376,1064680000,147,167,4,7,5,9,20,5343227109,220516,17072,20451,6350021
4586,20203,11740660,2897346,1898325000,255,271,4,12,3,9,16,7700769822,242877,4641,23646,6865082
4587,20204,11110580,4616890,427498000,27,33,0,0,0,0,6,1178105270,44573,847,10466,3232440
4588,20204,11140590,3229604,1460578000,264,301,3,8,5,14,37,11454915746,411224,42508,5204,5919261
4589,20204,11140605,3082514,2073922000,283,299,2,7,2,7,16,14076872082,415338,15914,1959,4657252
4590,20204,11140670,3247840,695658000,144,155,4,6,3,5,11,5266376555,175245,1714,12570,6000529
4591,20204,11170510,3013677,590155000,87,93,4,4,1,1,6,3840401665,97421,2324,17736,4898304
4592,20204,11170520,2540319,803787000,63,65,2,1,2,1,2,750323529,23806,1795,9925,4838174
4593,20204,11170590,3568910,300111000,63,68,3,2,2,1,5,2843626144,101449,2710,12297,3185611
4594,20204,11170630,5974291,664850000,63,66,2,1,0,0,3,2981089768,98207,10866,28160,5299891
4595,20204,11170660,3261019,676019000,66,66,3,2,8,5,0,1249279315,31570,1258,9269,3251109
4596,20204,11200645,4836487,695843000,51,56,9,5,0,0,5,765384624,17119,4791,26675,3312126
4597,20204,11200720,2566462,91533000,38,39,8,3,5,2,1,602951317,24508,1247,10729,3337221
4598,20204,11215810,5284540,922867000,76,84,0,0,2,2,8,3048626622,107372,16633,35430,6543634
4599,20204,11215860,2948328,988709000,120,130,5,7,5,7,10,4033976618,158614,4204,26958,6206518
4600,20204,11230536,2894254,2070338000,362,386,5,18,3,13,24,15380849467,517152,23899,31118,14165366
4601,20204,11260690,3060535,550235000,48,54,2,1,7,4,6,2723403741,89109,3776,21208,2073848
4602,20204,11290600,2896471,1844838000,141,163,2,3,1,1,22,6095800097,346185,4686,14908,5880741
4603,20204,11290640,2482564,484870000,63,72,1,1,7,5,9,1644370080,48797,2441,15532,2908079
4604,20204,11290760,2231978,254780000,79,84,4,3,4,3,5,2074100143,83030,1324,20207,6832733
4605,20204,11305635,2205999,2896638000,370,401,4,16,4,17,31,14631899357,397922,3385,23512,10736779
4606,20204,11320512,2551630,504312000,77,81,7,6,4,3,4,2511305097,88149,2466,29648,9623839
4607,20204,11320514,3547959,766477000,91,99,1,1,2,2,8,4072566056,131398,2724,27197,4031839
4608,20204,11320515,3298026,1173580000,95,109,3,3,4,4,14,2953226877,104428,7114,25203,4704380
4609,20204,11320522,2811820,400971000,105,107,4,4,5,5,2,2264512748,80985,2128,27800,3399208
4610,20204,11320690,2895702,1392469000,248,274,5,14,2,6,26,5115640431,186710,6582,28975,7406058
4611,20204,11350600,3394877,1602924000,125,144,1,2,6,9,19,4670163047,221349,7078,39784,8021101
4612,20204,11380530,2396457,670358000,138,143,6,8,1,2,5,3874335400,163369,3113,28437,6178608
4613,20204,11380640,2838450,390199000,85,89,3,3,6,5,4,1208946643,38766,2848,15338,3261339
4614,20204,11440655,4339738,1563142000,160,171,4,7,6,10,11,3398294617,115202,6283,24664,6451510
4615,20204,11440710,2980162,3413475000,202,204,8,17,3,6,2,7942896595,193337,3213,15575,6646075
4616,20204,11470630,4725315,757961000,69,77,3,2,3,2,8,2445837963,87833,13985,20051,4647542
4617,20204,11470650,2609700,1999927000,210,227,6,14,4,9,17,9559484998,301896,7226,33533,10756358
4618,20204,11530595,2336331,320728000,90,92,2,2,1,1,2,1302730018,39080,972,9271,3048422
4619,20204,11530720,2972418,973762000,115,142,4,6,5,7,27,5322406072,181952,7767,23146,4545313
4620,20204,11545690,2516251,171838000,71,78,3,2,1,1,7,1635130812,54570,7990,11130,1299863
4621,20204,11545700,2405620,132229000,44,48,2,1,2,1,4,956544508,29823,1558,20791,3068930
4622,20204,11560515,3286751,625575000,102,115,4,4,4,4,13,3416557805,94983,5708,21466,7482844
4623,20204,11560670,2656511,363460000,30,31,0,0,13,4,1,653701334,18938,1404,11179,2587616
4624,20204,11620585,3225725,3226750000,195,224,5,11,2,5,29,7894325229,272777,10344,15664,6107027
4625,20204,11620625,2783693,875058000,94,103,5,5,7,7,9,2878638928,143878,3435,25460,6129780
4626,20204,11620725,2523192,1325071000,176,190,7,13,4,7,14,6177040843,206838,3254,17480,7131106
4627,20204,11620765,2676537,757817000,98,109,3,3,5,5,11,1461614319,51863,3689,30979,6006243
4628,20204,11620775,2268676,348202000,47,53,6,3,4,2,6,964793869,43431,1481,27330,6239001
4629,20204,11680510,5099915,5090053000,275,313,2,5,2,7,38,16792861984,466616,27942,16672,6968951
4630,20204,11680521,3277066,4714551000,393,430,4,15,6,26,37,22951469970,605706,41576,22994,10081455
4631,20204,11680565,5010204,5888430000,249,264,2,6,3,7,15,17664711397,340452,57122,27014,9750425
4632,20204,11680600,7421305,981376000,60,65,3,2,2,1,5,2447439386,73555,20053,24900,4807976
4633,20204,11680690,3550527,608628000,94,103,2,2,5,5,9,8295806838,293174,8809,22529,3551856
4634,20204,11710540,2435636,229857000,85,91,6,5,1,1,6,1327660535,59544,955,19745,4381010
4635,20204,11710550,2339431,593913000,104,116,4,5,2,2,12,3402269647,123535,2599,19564,5684047
4636,20204,11710647,4202887,853543000,39,59,7,4,15,9,20,328647396,15495,1268,30548,3188372
4637,20204,11710670,6352641,312368000,17,19,0,0,0,0,2,571885864,45211,7793,36151,2490877
4638,20204,11710720,6014516,33518000,6,6,0,0,0,0,0,50470996,3216,14130,9882,990149
4639,20204,11740580,3688535,768832000,53,62,0,0,2,1,9,4386061697,109507,2638,15439,2412565
4640,20204,11110540,3442534,892907000,66,69,1,1,6,4,3,4205760262,135792,5862,2635,873527
4641,20204,11110560,4504006,701107000,62,66,2,1,0,0,4,2483712616,43609,23179,18390,1048445
4642,20204,11110600,3479766,753096000,76,83,2,2,4,3,7,3973005969,120241,11728,4325,1270874
4643,20204,11170625,4948344,4502016000,299,332,2,6,3,9,33,14027595918,311426,47142,19846,4970579
4644,20204,11170640,3596083,60788000,13,13,8,1,8,1,0,105624107,7887,2906,8729,1609518
4645,20204,11200520,3474994,317531000,45,51,0,0,2,1,6,1477259793,56224,1259,17081,5044051
4646,20204,11200650,3870717,736931000,68,72,1,1,6,4,4,1388840329,49091,3550,16575,2941758
4647,20204,11215830,2999213,690573000,77,82,6,5,5,4,5,2448062959,82600,5005,25646,5121059
4648,20204,11230720,2722774,678964000,76,84,2,2,7,6,8,2275391318,96603,1421,13616,5179183
4649,20204,11260565,2336892,1175212000,202,216,1,3,2,5,14,11144869442,469889,1764,34313,10713104
4650,20204,11260655,2443681,1256391000,233,257,4,11,4,11,24,9318869983,314076,3417,30392,10856799
4651,20204,11290590,4297592,89709000,12,13,8,1,8,1,1,373999385,16575,11726,24591,3097909
4652,20204,11305545,2555447,2170259000,230,263,4,11,2,6,33,10990194457,295125,2249,30349,12487476
4653,20204,11305595,2303972,1300457000,167,182,7,13,7,12,15,6307805376,208016,2555,19057,7987367
4654,20204,11305645,2457144,1060334000,177,184,1,2,3,6,7,7922912912,214774,2841,20955,4374328
4655,20204,11320710,2962092,466486000,42,45,2,1,4,2,3,2672291707,91387,3005,27895,3766161
4656,20204,11350611,3611061,790065000,77,89,3,3,0,0,12,2649897277,71410,4631,27479,4203582
4657,20204,11350700,3153561,151634000,15,18,0,0,0,0,3,438855201,22129,1180,22935,1066059
4658,20204,11380590,3510245,244393000,53,56,9,5,2,1,3,484807626,18141,1048,27580,4238179
4659,20204,11380632,2635300,189752000,43,43,5,2,2,1,0,540011217,30183,1918,20812,4031876
4660,20204,11380650,3253972,119972000,47,52,4,2,0,0,5,883804732,21514,1766,11132,1726300
4661,20204,11410555,4172659,355786000,44,48,2,1,2,1,4,1071480713,36367,1845,16643,15701874
4662,20204,11440590,4787212,1782671000,205,224,5,10,5,11,19,13389886988,269206,13701,21842,6938685
4663,20204,11440660,3212258,11747096000,802,909,4,35,4,37,107,35093680248,1299314,26960,23682,15519735
4664,20204,11440700,2912810,846773000,106,116,3,4,3,3,10,2842093091,97420,5201,19023,6630824
4665,20204,11440730,3521472,763857000,94,107,5,5,6,6,13,3044161945,144751,2757,40394,7713036
4666,20204,11470610,2857257,294555000,39,42,7,3,0,0,3,1122340539,36338,1115,13741,1275052
4667,20204,11470620,5046256,867969000,117,133,2,3,2,3,16,5031011413,177796,11571,20964,3591596
4668,20204,11470680,4094404,550914000,42,52,4,2,4,2,10,1109582589,73490,5753,29891,3673837
4669,20204,11500520,3322838,1251320000,136,155,3,5,2,3,19,6120663396,288551,8609,24118,5087890
4670,20204,11500535,3403390,1710189000,147,178,5,8,5,8,31,6657648953,210207,15368,31490,5505602
4671,20204,11500550,2385531,204548000,38,39,8,3,5,2,1,429924421,20896,1532,17836,3862803
4672,20204,11500605,3047051,107882000,15,18,6,1,11,2,3,773962922,44980,3216,15544,1749766
4673,20204,11530750,3068971,635438000,57,67,0,0,0,0,10,1982693993,77926,8038,31775,4115847
4674,20204,11530790,2682295,313051000,62,67,6,4,6,4,5,1173326880,35905,3693,23972,2445457
4675,20204,11560550,3536432,1578746000,261,288,6,18,4,11,27,8201958245,263396,9078,20750,6221352
4676,20204,11560660,2717791,141635000,29,34,12,4,12,4,5,543251329,16987,1248,10489,2699695
4677,20204,11590650,2844168,302050000,40,45,4,2,7,3,5,922854779,44605,1399,14426,3981090
4678,20204,11620630,3234026,1142451000,96,103,5,5,2,2,7,3687072483,127669,3714,18396,5422155
4679,20204,11620665,2530625,469331000,87,92,3,3,0,0,5,1948919368,84069,1808,25506,5717700
4680,20204,11650520,5196131,2692156000,232,253,5,12,2,5,21,16494375522,472637,67858,21404,6377273
4681,20204,11680640,3607265,14176532000,1014,1155,5,52,4,46,141,62200583180,1983349,170825,35804,20382414
4682,20204,11680656,6567504,1836909000,101,118,4,5,6,7,17,5658447721,192212,192577,33941,4380166
4683,20204,11710570,3510674,1189161000,139,149,6,9,6,9,10,8081245604,242449,27438,39515,9871023
4684,20204,11710590,4370970,362232000,48,56,7,4,7,4,8,799879087,43327,14196,20645,3565775
4685,20204,11710631,4973588,548694000,77,79,1,1,0,0,2,11012012629,203058,5913,27823,846748
4686,20204,11710632,3910198,1266927000,112,124,5,6,5,6,12,6608651517,252571,10171,33013,6675287
4687,20204,11710690,6007987,199437000,9,9,0,0,0,0,0,202567842,7981,9652,21711,2229006
4688,20204,11740515,3073250,589859000,30,37,8,3,8,3,7,1260912104,39691,1357,35390,4608300
4689,20204,11740600,2473111,501711000,93,105,2,2,5,5,12,1779254925,65925,2450,27485,9879312
4690,20204,11740660,2897346,1837539000,265,283,5,14,1,2,18,6794551494,212687,4641,23440,6524101
4691,20204,11740685,2840603,2413983000,334,365,6,20,4,16,31,14418280746,558916,9468,46576,16015077
4692,20204,11110515,3780222,807723000,85,86,2,2,2,2,1,2091658139,77494,10628,12434,3649597
4693,20204,11110550,3647449,581906000,42,44,0,0,2,1,2,768223980,28473,4115,10015,1295545
4694,20204,11110570,5136717,120453000,15,15,13,2,7,1,0,398501283,27028,608,8541,1967825
4695,20204,11110670,2393308,435423000,101,104,2,2,3,3,3,3319413644,131237,1307,5129,3581560
4696,20204,11110700,2868519,101345000,20,25,4,1,0,0,5,513512518,27784,460,6080,2517996
4697,20204,11110710,2607311,533984000,94,105,3,3,3,3,11,3154460496,169410,1942,9700,5723201
4698,20204,11140540,4442451,1562275000,234,266,2,4,4,11,32,9249065016,311401,58705,5124,4024538
4699,20204,11170580,3523201,200911000,23,24,13,3,0,0,1,483771458,22255,1644,10191,4286210
4700,20204,11170700,2545653,399393000,88,90,3,3,3,3,2,2564185333,75647,1059,14218,4521692
4701,20204,11200535,4015131,1810322000,208,235,3,7,4,9,27,9267417625,206137,5949,27086,5302422
4702,20204,11200540,3021967,637531000,122,125,1,1,1,1,3,6162262258,156274,7683,22773,6056412
4703,20204,11215730,2604535,1249892000,148,174,6,11,3,5,26,5043351786,167263,2363,19923,5278530
4704,20204,11230570,3136080,391441000,44,47,2,1,2,1,3,1082254482,35610,4013,19195,2853012
4705,20204,11230650,2863708,2201771000,297,328,3,11,3,10,31,10623650292,381917,10768,38693,8968062
4706,20204,11230660,2920490,2136011000,243,278,2,6,3,7,35,8846365422,313888,6304,33005,7765970
4707,20204,11260600,2518956,207708000,39,42,5,2,5,2,3,649472605,25208,1955,20232,5885824
4708,20204,11305603,2308539,92022000,29,30,0,0,7,2,1,658392744,17155,1380,16440,3486821
4709,20204,11350560,2777397,1386242000,151,169,4,6,4,6,18,5456378805,203480,2778,22454,6017795
4710,20204,11350612,3625940,97220000,17,18,11,2,11,2,1,107379707,9168,1414,22673,2904691
4711,20204,11380570,2535013,1675925000,210,225,4,9,4,9,15,6790000417,251372,2617,27235,8714412
4712,20204,11410615,3383749,1672330000,152,167,1,2,4,6,15,6982478377,249970,14856,36200,9042588
4713,20204,11410710,4005416,212917000,22,26,0,0,4,1,4,152830263,4115,1739,18445,3246984
4714,20204,11440555,5237419,1057345000,114,129,2,3,3,4,15,2516303662,88428,11780,25772,6534926
4715,20204,11440610,4051438,797675000,72,80,4,3,0,0,8,2907781636,83090,3956,12125,3820324
4716,20204,11440720,2814646,828512000,95,100,4,4,6,6,5,3546013475,110246,5829,19357,6497973
4717,20204,11470510,5667672,3183574000,175,225,4,8,3,7,50,9348985713,272169,17427,31563,5332142
4718,20204,11470540,3426858,786648000,113,120,5,6,1,1,7,3038885230,125434,2879,25946,5961490
4719,20204,11470580,2152244,246432000,50,56,4,2,7,4,6,639543722,29367,1679,15749,2766337
4720,20204,11500590,2398795,1028509000,131,148,3,4,2,3,17,2861927500,90558,2983,38372,9192838
4721,20204,11530730,2882639,512272000,94,101,1,1,1,1,7,3301218610,130847,3143,27366,6179258
4722,20204,11545510,2567594,4657708000,467,569,6,34,4,25,102,24791348514,1149050,84451,23050,4332252
4723,20204,11590530,3875896,1425522000,149,168,4,7,1,2,19,5200653051,201025,6189,45153,9114593
4724,20204,11590560,2563258,441392000,67,70,1,1,3,2,3,2181930905,77629,2530,28885,6929105
4725,20204,11590640,3890035,660142000,59,74,1,1,0,0,15,2412792884,80157,3596,25027,5147509
4726,20204,11620685,2430662,594964000,116,128,6,8,6,8,12,2797048229,108367,4234,22688,7987805
4727,20204,11620695,2434279,2127400000,219,250,6,14,3,7,31,11719609309,391019,1946,21839,9261465
4728,20204,11650600,4069239,1318084000,105,125,4,5,2,3,20,5929667546,230648,19003,17245,4675858
4729,20204,11650610,3864301,2270863000,149,171,2,3,2,4,22,7230759029,163614,16805,20247,5483908
4730,20204,11650621,4557937,1061541000,109,117,2,2,6,7,8,6121086013,200781,21837,23722,6517242
4731,20204,11680655,5412484,1284853000,78,90,4,4,7,6,12,4057296356,116799,40888,22087,5171072
4732,20204,11710531,2789100,345208000,52,59,3,2,3,2,7,1735481121,70247,3835,12616,3183200
4733,20204,11710610,2779980,1281165000,150,163,6,10,7,11,13,6762207213,245780,7762,31448,7012975
4734,20204,11710620,3521561,2158506000,272,314,6,19,8,24,42,10955491379,363149,27955,27076,7588257
4735,20204,11710642,4425648,3506300000,302,377,6,23,5,17,75,10737012046,458115,41453,29877,3109117
4736,20204,11710650,3079387,3747717000,344,407,3,12,3,10,63,18733099576,585168,9422,28558,7620797
4737,20204,11710710,5237775,1797540000,150,173,1,1,3,5,23,5852811077,261074,46691,17212,2418937
4738,20204,11740520,3690212,596980000,85,90,3,3,4,4,5,2482343452,70841,3611,33197,3041879
4739,20204,11740550,4618641,326316000,34,37,5,2,5,2,3,1321342848,43139,2188,25955,3688413
4740,20204,11740620,3165328,1062153000,130,147,5,8,5,7,17,5245987780,201253,2763,26573,8203963
4741,20204,11740640,3438376,1033946000,145,164,2,3,4,6,19,5176106485,210970,17072,20230,6277857
4742,20204,11110690,3006052,44041000,10,12,0,0,0,0,2,141966404,3481,300,6921,892259
4743,20204,11140520,5380521,2415375000,299,344,4,14,3,9,45,23411023507,498109,77533,2073,2284346
4744,20204,11140665,3621349,322455000,43,47,4,2,11,5,4,1111429382,34635,1504,10659,2963270
4745,20204,11170530,3183091,1619552000,194,221,1,3,4,8,27,11498087757,365352,21173,7618,2086443
4746,20204,11200550,3099614,1831895000,148,174,2,3,3,5,26,6812193650,308511,2650,11920,4329465
4747,20204,11200560,3900841,1619206000,112,139,3,4,1,2,27,6409667067,209497,2359,14071,4322642
4748,20204,11200580,3858472,90789000,12,12,0,0,8,1,0,248876772,7783,1688,15758,3257968
4749,20204,11200620,4442144,345686000,54,57,9,5,7,4,3,1585916013,39611,1331,14708,3463960
4750,20204,11200790,2484354,781604000,121,132,2,3,3,4,11,3986142107,157183,4708,11806,3287000
4751,20204,11215750,2555101,785657000,104,114,3,3,2,2,10,4101685794,131538,2814,21787,5101966
4752,20204,11215770,2523958,715108000,105,118,3,4,0,0,13,2928520770,112904,5044,29181,7490490
4753,20204,11215780,2846023,950273000,58,67,5,3,3,2,9,4487874457,123111,2288,11615,2537231
4754,20204,11230600,3538405,789836000,94,106,5,5,7,7,12,3732576446,117115,6333,29090,6890821
4755,20204,11230710,3217279,1391490000,149,176,3,6,2,4,27,4887693217,206312,784,10447,5252611
4756,20204,11260610,2253552,923722000,184,193,5,9,5,10,9,6962681301,245705,1532,25562,8856470
4757,20204,11290685,3736133,644770000,78,82,2,2,1,1,4,2271599118,73556,722,17041,4604086
4758,20204,11290725,3138026,1142307000,135,144,5,7,1,1,9,3480214813,150304,4825,19925,6086217
4759,20204,11290770,2411293,315167000,93,93,1,1,1,1,0,1599001895,39823,1746,13848,5430488
4760,20204,11305534,2473211,275177000,64,65,6,4,3,2,1,882549028,33690,1087,24555,11659207
4761,20204,11305608,2548326,350052000,38,42,2,1,5,2,4,1370541980,51508,1263,17545,3841025
4762,20204,11305660,2359990,490366000,104,110,4,4,2,2,6,2223019652,75926,4298,31311,9247447
4763,20204,11320511,3038009,787762000,81,88,5,4,7,6,7,2317629329,80992,1790,25241,4356409
4764,20204,11320513,2229423,322262000,80,82,6,5,5,4,2,2401542821,79766,775,14305,4841661
4765,20204,11350595,2786137,2344789000,241,266,3,9,3,7,25,10523925221,360201,6301,37700,11222552
4766,20204,11350630,3030316,2125231000,177,198,3,5,4,7,21,8706280258,258215,5569,39064,8082051
4767,20204,11350670,2481440,523142000,127,136,7,10,5,7,9,2696519206,102467,1861,24691,7502306
4768,20204,11380551,2481200,1621963000,180,202,4,8,3,6,22,6701593246,195160,2607,23146,8537359
4769,20204,11380552,2539257,1337813000,158,171,5,8,3,5,13,4308765119,138066,3915,28872,6704303
4770,20204,11380580,2726133,1036224000,119,132,4,5,3,4,13,6719728395,233754,2895,30938,6626119
4771,20204,11410565,3210231,1080734000,200,223,4,8,1,3,23,9387094321,333791,14173,20756,9212409
4772,20204,11410620,3459117,589524000,79,87,2,2,3,3,8,2843663070,110529,2477,24329,5912469
4773,20204,11410720,2590646,869014000,111,118,3,3,4,5,7,5320997280,191422,3057,32607,12569139
4774,20204,11440565,4047702,1307254000,219,234,3,6,5,11,15,8404267703,224083,14467,37964,14044484
